WKT,name,description
"POLYGON ((106.853364 -6.2347656, 106.852849 -6.2348082, 106.8528061 -6.2341043, 106.8524628 -6.2334857, 106.8520551 -6.2335924, 106.8513899 -6.233571, 106.8513899 -6.2330804, 106.8509607 -6.2327605, 106.8507676 -6.2332511, 106.8507032 -6.2340616, 106.8508535 -6.2345522, 106.8515186 -6.2349149, 106.8522697 -6.2352562, 106.8526559 -6.2359387, 106.8526344 -6.236536, 106.8521195 -6.2381571, 106.8516903 -6.2399062, 106.8521624 -6.2408021, 106.8526559 -6.2421033, 106.8539863 -6.242082, 106.8532567 -6.2411861, 106.8529992 -6.2404608, 106.8529563 -6.2396503, 106.8530851 -6.238989, 106.8534713 -6.2380078, 106.8536429 -6.2368773, 106.8535786 -6.2363654, 106.853364 -6.2347656))",Tebet Echo Park,
