WKT,name,description
"POLYGON ((106.8034427 -6.3138969, 106.7829516 -6.3156811, 106.7774584 -6.3173873, 106.7774584 -6.3225058, 106.7771151 -6.3300129, 106.7736819 -6.3368375, 106.7736819 -6.3433207, 106.7719653 -6.3556045, 106.7712786 -6.3593578, 106.7572024 -6.3556045, 106.7565157 -6.3624287, 106.7499926 -6.3634524, 106.7420962 -6.3624287, 106.7266466 -6.3624287, 106.7300799 -6.3689116, 106.7283633 -6.3736885, 106.7280199 -6.3839244, 106.7297366 -6.3917718, 106.7280199 -6.3992779, 106.7311098 -6.4088309, 106.7324831 -6.4149721, 106.7341998 -6.4221367, 106.7345431 -6.4303246, 106.7465594 -6.4337363, 106.7585757 -6.4354421, 106.769562 -6.4402183, 106.7798617 -6.439536, 106.8114474 -6.4426064, 106.813164 -6.4610284, 106.8251803 -6.4610284, 106.8286135 -6.4443121, 106.8502428 -6.4429475, 106.865349 -6.4436298, 106.8801119 -6.4422652, 106.8838885 -6.450794, 106.8904116 -6.4545466, 106.8928149 -6.4456767, 106.8965914 -6.4351009, 106.9013979 -6.4316893, 106.9082644 -6.4231602, 106.9082644 -6.4132662, 106.9082644 -6.4033721, 106.9079211 -6.3999603, 106.9062045 -6.3890423, 106.9044878 -6.3794889, 106.903693 -6.3698573, 106.8968265 -6.3725869, 106.8821719 -6.3692528, 106.8789738 -6.3623507, 106.8629458 -6.3552633, 106.854706 -6.3436619, 106.8512728 -6.3364963, 106.8378832 -6.3433207, 106.837775 -6.3555265, 106.8185489 -6.3548441, 106.8137424 -6.3623507, 106.8041294 -6.3650804, 106.7931431 -6.364398, 106.7897098 -6.3507495, 106.800461 -6.3457093, 106.8055027 -6.3234515, 106.8034427 -6.3138969))",Depok,
