WKT,name,description
"POLYGON ((110.0301529 -7.8927524, 110.1537491 -7.9512404, 110.2128006 -7.990681, 110.3405167 -8.0287581, 110.3638626 -8.0722703, 110.5712296 -8.1524837, 110.5986954 -8.1497648, 110.7030655 -8.1878268, 110.7291581 -8.2000603, 110.7840897 -8.1973418, 110.8143021 -8.204138, 110.8335282 -8.198701, 110.8294083 -8.1674369, 110.818422 -8.1511242, 110.8046891 -8.1633588, 110.7937027 -8.1416082, 110.7827164 -8.0940246, 110.7689835 -8.0600329, 110.7593705 -8.0260384, 110.7689835 -7.9974808, 110.7689835 -7.9526005, 110.7717301 -7.9158765, 110.7772232 -7.8859509, 110.785463 -7.858744, 110.7868363 -7.8410585, 110.7840897 -7.8233722, 110.7772232 -7.8111275, 110.7648636 -7.8111275, 110.7593705 -7.8274537, 110.7483841 -7.8192907, 110.7291581 -7.8029641, 110.7126786 -7.7948006, 110.7003189 -7.8070458, 110.6783463 -7.8029641, 110.6687333 -7.7879975, 110.6604935 -7.8029641, 110.644014 -7.7988824, 110.6234146 -7.7961612, 110.6069352 -7.7988824, 110.5904557 -7.8056852, 110.5726029 -7.8097669, 110.5863358 -7.7879975, 110.5629898 -7.782555, 110.5492569 -7.7920794, 110.5300309 -7.7852763, 110.5204178 -7.7798337, 110.5094315 -7.774391, 110.4943253 -7.7621449, 110.4792191 -7.6750506, 110.4709793 -7.6383023, 110.4709793 -7.6192464, 110.4613663 -7.5974672, 110.4558731 -7.5620736, 110.4448868 -7.5457371, 110.4352738 -7.5525441, 110.4091812 -7.5675189, 110.3913285 -7.5892997, 110.3721024 -7.6029121, 110.3542496 -7.6274133, 110.3281571 -7.6423856, 110.3006913 -7.6559963, 110.275972 -7.7022695, 110.2636124 -7.6845774, 110.2594925 -7.6614405, 110.2636124 -7.6464688, 110.2512528 -7.6410245, 110.2416397 -7.6519131, 110.223787 -7.6478299, 110.1990677 -7.6478299, 110.1784684 -7.6451078, 110.1619889 -7.6505521, 110.1386429 -7.6505521, 110.1180436 -7.6655235, 110.12491 -7.6818554, 110.1358963 -7.6954649, 110.134523 -7.7117957, 110.1331498 -7.733569, 110.1207901 -7.7512591, 110.1084305 -7.7771124, 110.091951 -7.7879975, 110.0740982 -7.8084064, 110.0603653 -7.8138486, 110.0562455 -7.839698, 110.0452591 -7.8478607, 110.0411393 -7.8709873, 110.0301529 -7.8927524))",DIY,
